Country,v2x_gender,female,Q33P,Q31P
Pakistan,0.454,2,3,3
Pakistan,0.454,2,2,2
Pakistan,0.454,2,2,2
Pakistan,0.454,2,2,3
Pakistan,0.454,2,4,1
Pakistan,0.454,2,2,2
Pakistan,0.454,2,4,2
Pakistan,0.454,2,3,2
Pakistan,0.454,2,2,2
Pakistan,0.454,2,3,2
Pakistan,0.454,1,3,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,4
Pakistan,0.454,1,3,2
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,3,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,4
Pakistan,0.454,1,4,3
Pakistan,0.454,1,3,2
Pakistan,0.454,1,3,3
Pakistan,0.454,1,2,2
Pakistan,0.454,1,4,2
Pakistan,0.454,1,3,3
Pakistan,0.454,1,3,2
Pakistan,0.454,1,5,4
Pakistan,0.454,1,3,3
Pakistan,0.454,1,3,3
Pakistan,0.454,1,3,2
Pakistan,0.454,1,4,1
Pakistan,0.454,1,3,2
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,3
Pakistan,0.454,1,3,2
Pakistan,0.454,1,3,3
Pakistan,0.454,1,3,2
Pakistan,0.454,1,2,2
Pakistan,0.454,1,4,4
Pakistan,0.454,1,3,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,3,2
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,1
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,2
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,NA
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,4
Pakistan,0.454,1,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,1
Pakistan,0.454,2,5,1
Pakistan,0.454,2,4,4
Pakistan,0.454,2,5,3
Pakistan,0.454,2,5,1
Pakistan,0.454,2,1,NA
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,3
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,1,1
Pakistan,0.454,2,5,4
Pakistan,0.454,2,4,1
Pakistan,0.454,2,4,3
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,1
Pakistan,0.454,2,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,NA
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,NA
Pakistan,0.454,1,5,NA
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,3,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,2
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,2,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,3,2
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,4
Pakistan,0.454,1,4,3
Pakistan,0.454,1,5,1
Pakistan,0.454,1,4,1
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,1
Pakistan,0.454,1,2,2
Pakistan,0.454,1,4,3
Pakistan,0.454,1,3,2
Pakistan,0.454,1,2,1
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,1
Pakistan,0.454,1,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,1
Pakistan,0.454,2,5,4
Pakistan,0.454,2,4,3
Pakistan,0.454,2,1,NA
Pakistan,0.454,2,5,4
Pakistan,0.454,2,2,4
Pakistan,0.454,2,1,3
Pakistan,0.454,2,NA,NA
Pakistan,0.454,2,1,4
Pakistan,0.454,2,1,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,4,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,NA
Pakistan,0.454,2,1,1
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,4,1
Pakistan,0.454,2,5,3
Pakistan,0.454,2,3,4
Pakistan,0.454,2,1,3
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,4,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,1
Pakistan,0.454,1,4,2
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,NA
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,4
Pakistan,0.454,1,4,1
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,2,3,2
Pakistan,0.454,2,4,3
Pakistan,0.454,2,5,3
Pakistan,0.454,2,2,1
Pakistan,0.454,2,5,2
Pakistan,0.454,2,1,3
Pakistan,0.454,2,4,4
Pakistan,0.454,2,1,1
Pakistan,0.454,2,5,4
Pakistan,0.454,2,3,1
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,4,4
Pakistan,0.454,1,4,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,2,5,2
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,2
Pakistan,0.454,2,5,2
Pakistan,0.454,2,5,3
Pakistan,0.454,2,5,4
Pakistan,0.454,2,3,NA
Pakistan,0.454,2,1,1
Pakistan,0.454,2,4,1
Pakistan,0.454,2,5,3
Pakistan,0.454,1,5,3
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,2
Pakistan,0.454,1,4,3
Pakistan,0.454,1,4,2
Pakistan,0.454,1,3,3
Pakistan,0.454,1,4,2
Pakistan,0.454,1,4,1
Pakistan,0.454,1,3,3
Pakistan,0.454,1,3,3
Pakistan,0.454,2,5,1
Pakistan,0.454,2,4,2
Pakistan,0.454,2,3,2
Pakistan,0.454,2,2,1
Pakistan,0.454,2,4,2
Pakistan,0.454,2,4,2
Pakistan,0.454,2,4,3
Pakistan,0.454,2,2,2
Pakistan,0.454,2,2,3
Pakistan,0.454,2,2,2
Pakistan,0.454,2,2,1
Pakistan,0.454,2,4,2
Pakistan,0.454,2,2,1
Pakistan,0.454,2,3,3
Pakistan,0.454,2,2,2
Pakistan,0.454,2,3,1
Pakistan,0.454,2,2,2
Pakistan,0.454,2,2,2
Pakistan,0.454,2,4,1
Pakistan,0.454,2,3,3
Pakistan,0.454,1,1,4
Pakistan,0.454,1,2,2
Pakistan,0.454,1,5,3
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,2
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,1
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,2,5,2
Pakistan,0.454,2,5,2
Pakistan,0.454,2,5,3
Pakistan,0.454,2,5,3
Pakistan,0.454,2,4,3
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,3
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,2,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,4
Pakistan,0.454,1,5,2
Pakistan,0.454,1,5,4
Peru,0.853,1,4,2
Peru,0.853,2,4,2
Peru,0.853,2,3,2
Peru,0.853,1,3,2
Peru,0.853,1,2,2
Peru,0.853,1,4,3
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,2,1,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,2,1,1
Peru,0.853,1,1,1
Peru,0.853,2,1,2
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,2,4,2
Peru,0.853,1,2,2
Peru,0.853,1,4,3
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,1,2,2
Peru,0.853,2,4,3
Peru,0.853,1,2,3
Peru,0.853,2,2,1
Peru,0.853,2,3,1
Peru,0.853,1,1,2
Peru,0.853,1,2,1
Peru,0.853,2,2,1
Peru,0.853,1,4,2
Peru,0.853,1,4,2
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,2,4,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,2,4,3
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,4,3
Peru,0.853,2,4,1
Peru,0.853,1,3,2
Peru,0.853,2,2,1
Peru,0.853,2,1,1
Peru,0.853,2,4,2
Peru,0.853,1,4,3
Peru,0.853,1,4,1
Peru,0.853,2,2,1
Peru,0.853,2,4,2
Peru,0.853,1,3,1
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,1,5,3
Peru,0.853,2,2,3
Peru,0.853,2,4,1
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,1,4,4
Peru,0.853,2,5,4
Peru,0.853,1,5,3
Peru,0.853,2,4,2
Peru,0.853,2,4,4
Peru,0.853,1,2,2
Peru,0.853,2,3,3
Peru,0.853,2,3,2
Peru,0.853,1,2,3
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,1,2,1
Peru,0.853,2,4,1
Peru,0.853,1,2,2
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,2,1,2
Peru,0.853,1,1,1
Peru,0.853,1,2,1
Peru,0.853,2,2,1
Peru,0.853,1,2,3
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,3,1
Peru,0.853,2,4,2
Peru,0.853,2,4,2
Peru,0.853,1,4,2
Peru,0.853,1,3,1
Peru,0.853,1,3,4
Peru,0.853,1,2,2
Peru,0.853,1,2,1
Peru,0.853,2,2,1
Peru,0.853,2,1,2
Peru,0.853,1,2,1
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,3
Peru,0.853,2,1,2
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,3,2
Peru,0.853,1,3,3
Peru,0.853,2,3,1
Peru,0.853,2,4,2
Peru,0.853,1,4,2
Peru,0.853,2,1,1
Peru,0.853,2,1,1
Peru,0.853,1,3,2
Peru,0.853,1,1,1
Peru,0.853,1,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,2,1
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,3,2
Peru,0.853,2,4,1
Peru,0.853,1,2,3
Peru,0.853,2,4,2
Peru,0.853,2,4,2
Peru,0.853,1,3,2
Peru,0.853,1,4,3
Peru,0.853,1,4,2
Peru,0.853,2,4,NA
Peru,0.853,2,2,2
Peru,0.853,1,4,3
Peru,0.853,2,1,1
Peru,0.853,1,1,2
Peru,0.853,2,1,2
Peru,0.853,1,2,3
Peru,0.853,1,1,1
Peru,0.853,2,1,1
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,2,1,1
Peru,0.853,2,1,2
Peru,0.853,1,4,2
Peru,0.853,1,5,2
Peru,0.853,1,3,2
Peru,0.853,2,4,2
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,2,1,1
Peru,0.853,2,4,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,3,2
Peru,0.853,1,3,3
Peru,0.853,1,1,1
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,1,4,3
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,1,1
Peru,0.853,2,1,1
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,1,3,2
Peru,0.853,1,3,NA
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,1,2
Peru,0.853,1,2,1
Peru,0.853,1,1,2
Peru,0.853,2,1,1
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,1,3,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,1,2
Peru,0.853,1,5,2
Peru,0.853,2,3,2
Peru,0.853,1,4,1
Peru,0.853,2,4,2
Peru,0.853,1,2,3
Peru,0.853,2,4,2
Peru,0.853,1,2,3
Peru,0.853,1,2,3
Peru,0.853,2,5,2
Peru,0.853,2,4,2
Peru,0.853,1,2,2
Peru,0.853,1,1,1
Peru,0.853,2,2,2
Peru,0.853,1,5,2
Peru,0.853,2,1,2
Peru,0.853,2,2,2
Peru,0.853,2,5,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,1,1
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,1,3,2
Peru,0.853,2,3,2
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,4,2
Peru,0.853,1,5,2
Peru,0.853,1,4,3
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,4,2
Peru,0.853,1,4,1
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,1
Peru,0.853,1,4,2
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,2,3,2
Peru,0.853,1,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,3
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,3,1
Peru,0.853,1,1,2
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,2,2,1
Peru,0.853,2,2,1
Peru,0.853,1,3,NA
Peru,0.853,1,4,2
Peru,0.853,1,3,NA
Peru,0.853,2,1,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,1,1
Peru,0.853,1,3,2
Peru,0.853,2,1,1
Peru,0.853,2,1,1
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,1,4,2
Peru,0.853,2,2,3
Peru,0.853,2,2,2
Peru,0.853,2,3,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,NA,2
Peru,0.853,2,3,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,2,3,1
Peru,0.853,1,2,2
Peru,0.853,1,2,3
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,2,1,1
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,2,4,1
Peru,0.853,1,2,1
Peru,0.853,1,4,2
Peru,0.853,1,3,3
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,3
Peru,0.853,1,4,NA
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,1,1
Peru,0.853,2,2,2
Peru,0.853,1,3,1
Peru,0.853,2,1,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,3
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,1,5,4
Peru,0.853,2,1,1
Peru,0.853,1,2,1
Peru,0.853,2,5,1
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,1,3,2
Peru,0.853,1,1,1
Peru,0.853,1,3,3
Peru,0.853,2,4,1
Peru,0.853,2,5,3
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,3,2
Peru,0.853,1,2,2
Peru,0.853,2,1,1
Peru,0.853,2,2,2
Peru,0.853,1,3,2
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,2,4,3
Peru,0.853,2,3,1
Peru,0.853,1,3,4
Peru,0.853,2,3,2
Peru,0.853,1,4,2
Peru,0.853,2,4,1
Peru,0.853,1,5,2
Peru,0.853,1,2,1
Peru,0.853,2,4,2
Peru,0.853,1,2,2
Peru,0.853,1,4,3
Peru,0.853,2,2,1
Peru,0.853,2,3,1
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,1,3,3
Peru,0.853,1,3,3
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,2,4,2
Peru,0.853,1,2,2
Peru,0.853,2,4,3
Peru,0.853,2,2,2
Peru,0.853,1,4,3
Peru,0.853,2,2,1
Peru,0.853,2,4,3
Peru,0.853,1,2,1
Peru,0.853,1,5,4
Peru,0.853,1,2,2
Peru,0.853,1,4,2
Peru,0.853,2,4,2
Peru,0.853,2,2,1
Peru,0.853,2,4,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,4,3
Peru,0.853,1,4,2
Peru,0.853,1,3,2
Peru,0.853,2,4,1
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,1,5,2
Peru,0.853,1,4,4
Peru,0.853,2,3,2
Peru,0.853,2,3,2
Peru,0.853,2,3,1
Peru,0.853,1,5,3
Peru,0.853,2,2,2
Peru,0.853,1,3,3
Peru,0.853,1,5,1
Peru,0.853,1,4,2
Peru,0.853,2,3,2
Peru,0.853,2,3,1
Peru,0.853,2,3,1
Peru,0.853,2,4,2
Peru,0.853,2,4,1
Peru,0.853,2,4,2
Peru,0.853,1,4,2
Peru,0.853,1,5,1
Peru,0.853,1,2,1
Peru,0.853,2,4,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,5,2
Peru,0.853,1,5,4
Peru,0.853,2,4,2
Peru,0.853,2,5,2
Peru,0.853,1,4,4
Peru,0.853,2,3,2
Peru,0.853,2,3,2
Peru,0.853,1,4,3
Peru,0.853,1,2,2
Peru,0.853,1,4,2
Peru,0.853,1,4,2
Peru,0.853,1,3,2
Peru,0.853,2,3,2
Peru,0.853,2,1,2
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,NA
Peru,0.853,2,4,4
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,2,4,3
Peru,0.853,2,3,2
Peru,0.853,2,4,2
Peru,0.853,1,3,2
Peru,0.853,1,5,2
Peru,0.853,1,4,4
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,2,NA
Peru,0.853,1,3,2
Peru,0.853,2,1,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,1,3,1
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,1,2,3
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,1,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,2,1,1
Peru,0.853,1,2,2
Peru,0.853,1,2,3
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,4,2
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,2,4,3
Peru,0.853,1,2,2
Peru,0.853,2,4,3
Peru,0.853,2,4,3
Peru,0.853,1,4,2
Peru,0.853,1,4,3
Peru,0.853,1,2,3
Peru,0.853,2,4,3
Peru,0.853,1,4,1
Peru,0.853,2,NA,2
Peru,0.853,2,1,1
Peru,0.853,2,1,1
Peru,0.853,1,1,1
Peru,0.853,1,2,1
Peru,0.853,2,1,1
Peru,0.853,2,2,2
Peru,0.853,2,3,1
Peru,0.853,1,2,1
Peru,0.853,1,1,1
Peru,0.853,1,2,1
Peru,0.853,1,2,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,1,2,1
Peru,0.853,2,2,1
Peru,0.853,2,2,1
Peru,0.853,2,1,2
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,1,2,1
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,1,1,1
Peru,0.853,1,2,1
Peru,0.853,2,2,1
Peru,0.853,2,5,2
Peru,0.853,1,5,2
Peru,0.853,1,5,2
Peru,0.853,2,5,2
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,2,2,2
Peru,0.853,1,2,1
Peru,0.853,1,2,2
Peru,0.853,1,2,1
Peru,0.853,2,5,2
Peru,0.853,2,2,2
Peru,0.853,1,5,4
Peru,0.853,2,2,NA
Peru,0.853,1,5,4
Peru,0.853,2,2,2
Peru,0.853,1,4,3
Peru,0.853,2,5,2
Peru,0.853,1,4,1
Peru,0.853,1,4,2
Peru,0.853,1,4,4
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,1,2
Peru,0.853,2,4,3
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,2,1
Peru,0.853,2,1,2
Peru,0.853,1,4,3
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,2,3,3
Peru,0.853,2,2,1
Peru,0.853,2,2,2
Peru,0.853,2,1,2
Peru,0.853,2,2,1
Peru,0.853,1,1,1
Peru,0.853,2,1,2
Peru,0.853,2,2,1
Peru,0.853,1,1,1
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,2,1,2
Peru,0.853,2,2,1
Peru,0.853,2,2,2
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,1,2,4
Peru,0.853,1,1,1
Peru,0.853,2,2,1
Peru,0.853,2,2,1
Peru,0.853,2,2,1
Peru,0.853,1,1,1
Peru,0.853,1,2,2
Peru,0.853,2,1,1
Peru,0.853,2,2,1
Peru,0.853,2,2,1
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,1,3,2
Peru,0.853,2,2,2
Peru,0.853,2,2,2
Peru,0.853,1,4,2
Peru,0.853,1,2,2
Peru,0.853,1,2,2
Peru,0.853,2,2,3
Peru,0.853,2,2,1
Peru,0.853,2,2,1
Peru,0.853,1,2,1
Peru,0.853,1,1,2
Peru,0.853,2,3,1
Peru,0.853,1,2,1
Peru,0.853,2,2,2
Peru,0.853,2,1,1
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,1,1,1
Peru,0.853,1,2,1
Peru,0.853,2,3,2
Peru,0.853,1,2,2
Peru,0.853,2,2,2
Peru,0.853,2,4,2
Peru,0.853,1,1,1
Peru,0.853,2,4,2
Peru,0.853,1,2,2
Peru,0.853,2,4,2
